    date          smb          hml        mktrf          rf          umd
20140328    -0.004200     0.005100     0.004100     0.00000    -0.004700
20140331     0.009900    -0.001500     0.009700     0.00000     0.006800
20140401     0.007500    -0.004000     0.008700     0.00000     0.010100
20140402     0.000500     0.001200     0.002900     0.00000    -0.000800
20140403    -0.008800     0.007700    -0.003100     0.00000    -0.010500
20140404    -0.011400     0.007300    -0.014700     0.00000    -0.017000
20140407    -0.002900    -0.000300    -0.012600     0.00000    -0.010300
20140408     0.003100    -0.002200     0.005000     0.00000    -0.001100
20140409     0.003300    -0.009200     0.012000     0.00000     0.013900
20140410    -0.007100     0.008600    -0.022400     0.00000    -0.018600
20140411    -0.004000     0.002800    -0.010700     0.00000    -0.005200
20140414    -0.004900     0.001900     0.007000     0.00000    -0.001800
20140415    -0.003700     0.001700     0.005900     0.00000     0.000200
20140416     0.000400    -0.004500     0.011300     0.00000     0.009800
20140417     0.003300     0.002500     0.002300     0.00000     0.002800
20140421     0.001900    -0.004200     0.003600     0.00000     0.002000
20140422     0.007200    -0.003500     0.005800     0.00000     0.007300
20140423    -0.006200     0.008900    -0.003100     0.00000    -0.003000
20140424    -0.003900    -0.001700     0.000800     0.00000    -0.005400
20140425    -0.009400     0.005800    -0.010500     0.00000    -0.012800
20140428    -0.006300    -0.005600     0.001100     0.00000    -0.011200
20140429    -0.002300    -0.002000     0.005600     0.00000     0.007000
20140430     0.002200    -0.000100     0.003500     0.00000     0.005400
20140501    -0.001600    -0.001800     0.000400     0.00000     0.000800
20140502     0.002400     0.003000    -0.000700     0.00000     0.001200
20140505    -0.003000    -0.005300     0.001300     0.00000     0.004000
20140506    -0.005300     0.001500    -0.010300     0.00000    -0.004400
20140507    -0.008500     0.011600     0.004500     0.00000    -0.001300
20140508    -0.010000     0.003200    -0.002600     0.00000    -0.006100
20140509     0.007100    -0.004000     0.002500     0.00000    -0.001700
20140512     0.014100    -0.002800     0.012000     0.00000     0.008900
20140513    -0.010600     0.001700    -0.000500     0.00000    -0.001700
20140514    -0.011100    -0.004400    -0.006000     0.00000    -0.004400
20140515     0.003200    -0.002700    -0.009000     0.00000    -0.002800
