 DATE      hour minute second       PRICE      SIZE
20100105    10 25 23    59.0000       200
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 23    59.0000       100
20100105    10 25 25    59.0000       100
20100105    10 25 25    59.0000       100
20100105    10 25 25    59.0100       100
20100105    10 25 28    59.0100       100
20100105    10 25 28    59.0100       100
20100105    10 25 28    59.0100       100
20100105    10 25 28    59.0100       200
20100105    10 25 28    59.0100       100
20100105    10 25 28    59.0100       200
20100105    10 25 29    59.0100       200
20100105    10 25 29    59.0100       200
20100105    10 25 30    59.0100       100
20100105    10 25 31    59.0179       250
20100105    10 25 32    59.0176       100
20100105    10 25 34    59.0165       250
20100105    10 25 35    59.0100       100
20100105    10 25 35    59.0100       100
20100105    10 25 36    59.0195      1000
20100105    10 25 37    59.0200       200
20100105    10 25 37    59.0200       300
20100105    10 25 37    59.0200       200
20100105    10 25 37    59.0200       100
20100105    10 25 37    59.0200       200
20100105    10 25 37    59.0200       100
20100105    10 25 37    59.0200       400
20100105    10 25 37    59.0200       400
20100105    10 25 37    59.0200       100
20100105    10 25 37    59.0200       200
20100105    10 25 37    59.0300       100
20100105    10 25 38    59.0100       100
20100105    10 25 39    59.0100       100
20100105    10 25 40    59.0130      1400
20100105    10 25 43    59.0100       100
20100105    10 25 44    59.0200       100
20100105    10 25 44    59.0200       100
20100105    10 25 45    59.0180      1000
20100105    10 25 45    59.0200       100
20100105    10 25 47    59.0200       100
20100105    10 25 47    59.0199       100
20100105    10 25 48    59.0200       100
20100105    10 25 48    59.0200       200
20100105    10 25 48    59.0200       100
20100105    10 25 48    59.0200       300
20100105    10 25 49    59.0300       800
20100105    10 25 49    59.0300       200
20100105    10 25 50    59.0200       300
20100105    10 25 52    59.0200       100
20100105    10 25 53    59.0150       300
20100105    10 25 54    59.0200       100
20100105    10 25 56    59.0200       100
20100105    10 25 58    59.0200       400
20100105    10 25 59    59.0150       100
20100105    10 25 59    59.0300       200
20100105    10 25 59    59.0300       200
20100105    10 25 59    59.0300       100
20100105    10 25 59    59.0300       400
20100105    10 25 59    59.0300       100
20100105    10 25 59    59.0300       200
20100105    10 25 59    59.0300       800
20100105    10 25 59    59.0300       100
20100105    10 25 59    59.0300       100
20100105    10 25 59    59.0300       100
20100105    10 25 59    59.0300       200
20100105    10 25 59    59.0300       100
20100105    10 26 00    59.0400       100
20100105    10 26 00    59.0400       100
20100105    10 26 00    59.0400       200
20100105    10 26 00    59.0400       200
20100105    10 26 00    59.0400       100
20100105    10 26 00    59.0400       400
20100105    10 26 00    59.0400       200
20100105    10 26 00    59.0400       100
20100105    10 26 01    59.0400       100
20100105    10 26 02    59.0325       100
20100105    10 26 05    59.0300       100
20100105    10 26 05    59.0300       100
20100105    10 26 07    59.0300       100
20100105    10 26 08    59.0300       100
20100105    10 26 08    59.0300       100
20100105    10 26 08    59.0300       300
20100105    10 26 08    59.0300       200
20100105    10 26 08    59.0300       100
20100105    10 26 08    59.0300       100
20100105    10 26 10    59.0400       100
20100105    10 26 13    59.0382       200
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       200
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       261
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       200
20100105    10 26 15    59.0400       100
20100105    10 26 15    59.0400       500
20100105    10 26 15    59.0400       100
20100105    10 26 16    59.0500       100
20100105    10 26 17    59.0401       100
20100105    10 26 17    59.0400       100
20100105    10 26 18    59.0473       400
20100105    10 26 18    59.0473       400
20100105    10 26 19    59.0500       400
20100105    10 26 19    59.0500       100
20100105    10 26 19    59.0500       100
20100105    10 26 19    59.0450       100
20100105    10 26 19    59.0500       400
20100105    10 26 19    59.0500       100
20100105    10 26 20    59.0500       100
20100105    10 26 21    59.0600       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       141
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       139
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       200
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       120
20100105    10 26 22    59.0500       100
20100105    10 26 22    59.0500       100
20100105    10 26 24    59.0500       200
20100105    10 26 29    59.0500       200
20100105    10 26 29    59.0400       300
20100105    10 26 30    59.0400       100
20100105    10 26 30    59.0300       300
20100105    10 26 34    59.0300       100
20100105    10 26 35    59.0300       100
20100105    10 26 35    59.0300       100
20100105    10 26 35    59.0300       100
20100105    10 26 35    59.0300       100
20100105    10 26 36    59.0325       100
20100105    10 26 40    59.0400       100
20100105    10 26 40    59.0500       100
20100105    10 26 40    59.0400       100
20100105    10 26 40    59.0400       100
20100105    10 26 40    59.0400       200
20100105    10 26 43    59.0500       100
20100105    10 26 43    59.0500       300
20100105    10 26 43    59.0500       100
20100105    10 26 43    59.0500       100
20100105    10 26 43    59.0500       200
20100105    10 26 43    59.0450       100
20100105    10 26 46    59.0600       100
20100105    10 26 46    59.0600       100
20100105    10 26 46    59.0550       100
20100105    10 26 46    59.0500       100
20100105    10 26 46    59.0600       100
20100105    10 26 46    59.0600       100
20100105    10 26 46    59.0575       100
20100105    10 26 46    59.0600       400
20100105    10 26 46    59.0600       400
20100105    10 26 46    59.0700       100
20100105    10 26 47    59.0700       100
20100105    10 26 57    59.0800       100
20100105    10 27 05    59.0800       306
20100105    10 27 05    59.0800       400
20100105    10 27 05    59.0800       200
20100105    10 27 06    59.0900       100
20100105    10 27 06    59.0900       100
20100105    10 27 06    59.0900       100
20100105    10 27 06    59.0900       200
20100105    10 27 06    59.0900       300
20100105    10 27 06    59.0900       100
20100105    10 27 08    59.1000       100
20100105    10 27 09    59.1000       300
20100105    10 27 09    59.1000       100
20100105    10 27 09    59.1000       116
20100105    10 27 10    59.1000       100
20100105    10 27 10    59.1000       136
20100105    10 27 10    59.1000       194
20100105    10 27 10    59.1000       100
20100105    10 27 10    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       500
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       300
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1100       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       200
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       200
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       270
20100105    10 27 11    59.1200       400
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       105
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1100       300
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1300       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1200       100
20100105    10 27 11    59.1300       400
