date hour min sec    price volume
20170214 15 33 25.93504 83.6 25
20170214 15 33 26.29483 83.605 100
20170214 15 33 29.6558 83.6 100
20170214 15 33 36.87065 83.605 100
20170214 15 33 38.34327 83.61 75
20170214 15 33 41.98703 83.6 85
20170214 15 33 46.16956 83.6 100
20170214 15 33 46.2506 83.61 100
20170214 15 33 51.32326 83.6 4
20170214 15 33 53.80152 83.6099 7
20170214 15 33 54.00949 83.605 100
20170214 15 33 54.03726 83.605 100
20170214 15 33 54.37224 83.6 93
20170214 15 33 56.94648 83.6 100
20170214 15 33 56.94662 83.6 100
20170214 15 33 56.95025 83.605 100
20170214 15 33 56.99258 83.6 4
20170214 15 33 56.99259 83.6 1
20170214 15 33 56.99259 83.6 100
20170214 15 33 56.9926 83.6 161
20170214 15 33 56.9926 83.6 56
20170214 15 33 56.99262 83.6 100
20170214 15 33 56.99262 83.6 100
20170214 15 33 56.99272 83.6 100
20170214 15 33 56.99272 83.6 44
20170214 15 33 56.99272 83.6 100
20170214 15 33 56.99273 83.6 1
20170214 15 33 56.99273 83.6 100
20170214 15 33 56.99273 83.6 100
20170214 15 33 56.99278 83.6 100
20170214 15 33 56.9933 83.6 100
20170214 15 33 56.9933 83.6 100
20170214 15 33 56.99338 83.6 1
20170214 15 33 56.99338 83.6 100
20170214 15 33 56.9945 83.6 100
20170214 15 33 57.00206 83.595 100
20170214 15 33 57.00206 83.6 100
20170214 15 33 57.00225 83.6 100
20170214 15 33 57.00226 83.6 100
20170214 15 33 57.00231 83.6 100
20170214 15 33 57.00321 83.595 31
20170214 15 33 57.00667 83.595 4
20170214 15 33 57.10705 83.6 100
20170214 15 33 58.30161 83.6 100
20170214 15 33 59.3023 83.6 100
20170214 15 33 59.74292 83.6003 100
20170214 15 34 0.04494192 83.6 100
20170214 15 34 1.758657 83.6 100
20170214 15 34 1.758663 83.6 100
20170214 15 34 1.758751 83.6 100
20170214 15 34 1.758756 83.6 82
20170214 15 34 1.758791 83.6 10
20170214 15 34 1.758802 83.6 8
20170214 15 34 1.759127 83.6 91
20170214 15 34 1.759145 83.6 91
20170214 15 34 1.759177 83.6 9
20170214 15 34 1.759186 83.6 9
20170214 15 34 1.759649 83.6 182
20170214 15 34 1.759687 83.6 18
20170214 15 34 1.779695 83.6 100
20170214 15 34 1.80235 83.61 10
20170214 15 34 1.802354 83.61 90
20170214 15 34 1.805906 83.6 99
20170214 15 34 2.067944 83.6058 300
20170214 15 34 2.259706 83.6 100
20170214 15 34 4.062729 83.605 100
20170214 15 34 6.686883 83.6 100
20170214 15 34 6.686974 83.6 1
20170214 15 34 6.688697 83.605 100
20170214 15 34 6.702347 83.61 100
20170214 15 34 22.71408 83.6 100
20170214 15 34 22.71416 83.6 100
20170214 15 34 26.63086 83.6 50
20170214 15 34 26.63109 83.6 30
20170214 15 34 26.63109 83.6 30
20170214 15 34 26.63121 83.6 20
20170214 15 34 26.63122 83.6 40
20170214 15 34 26.63122 83.6 40
20170214 15 34 26.63123 83.6 40
20170214 15 34 26.63128 83.6 40
20170214 15 34 26.63138 83.6 20
20170214 15 34 26.63145 83.6 40
20170214 15 34 26.63152 83.6 40
20170214 15 34 26.63159 83.6 20
20170214 15 34 26.63185 83.6 10
20170214 15 34 26.63193 83.6 80
20170214 15 34 26.63212 83.6 1
20170214 15 34 26.63213 83.6 1
20170214 15 34 26.63214 83.6 18
20170214 15 34 26.63221 83.6 10
20170214 15 34 26.63221 83.6 1
20170214 15 34 26.6323 83.6 1
20170214 15 34 26.63232 83.6 19
20170214 15 34 26.63384 83.6 51
20170214 15 34 26.63385 83.6 100
20170214 15 34 26.63385 83.6 100
20170214 15 34 26.63385 83.6 100
20170214 15 34 26.63386 83.6 200
20170214 15 34 26.63386 83.6 81
20170214 15 34 26.63387 83.6 100
20170214 15 34 26.63398 83.6 82
20170214 15 34 26.63473 83.6 100
20170214 15 34 26.63753 83.595 100
20170214 15 34 26.63851 83.6 100
20170214 15 34 26.64027 83.605 100
20170214 15 34 26.64097 83.6 100
20170214 15 34 26.68364 83.59 50
20170214 15 34 26.70197 83.6 100
20170214 15 34 26.70219 83.6 100
20170214 15 34 26.86111 83.6 100
20170214 15 34 26.86113 83.6 100
20170214 15 34 27.10431 83.5936 100
20170214 15 34 27.38225 83.6 100
20170214 15 34 27.62536 83.595 100
20170214 15 34 28.70245 83.6 100
20170214 15 34 30.4305 83.59 20
20170214 15 34 30.43063 83.59 50
20170214 15 34 30.43072 83.595 100
20170214 15 34 30.43077 83.59 100
20170214 15 34 30.43083 83.595 80
20170214 15 34 30.43085 83.59 100
20170214 15 34 30.43088 83.595 20
20170214 15 34 30.43097 83.59 10
20170214 15 34 30.43142 83.59 50
20170214 15 34 30.43149 83.59 40
20170214 15 34 30.43151 83.59 40
20170214 15 34 30.43153 83.595 30
20170214 15 34 30.43156 83.595 70
20170214 15 34 30.43157 83.59 30
20170214 15 34 30.43171 83.59 100
20170214 15 34 30.43189 83.59 20
20170214 15 34 30.43218 83.59 40
20170214 15 34 30.43294 83.59 40
20170214 15 34 30.43304 83.59 20
20170214 15 34 30.43393 83.59 20
20170214 15 34 30.43405 83.59 20
20170214 15 34 30.43405 83.59 40
20170214 15 34 30.43434 83.59 10
20170214 15 34 30.43493 83.59 50
20170214 15 34 30.43493 83.59 161
20170214 15 34 30.43494 83.59 100
20170214 15 34 30.43549 83.59 100
20170214 15 34 30.43624 83.59 30
20170214 15 34 30.43644 83.59 10
20170214 15 34 30.43673 83.59 20
20170214 15 34 30.43685 83.59 10
20170214 15 34 30.43685 83.59 100
20170214 15 34 30.43685 83.59 100
20170214 15 34 30.43685 83.59 90
20170214 15 34 30.43693 83.59 10
20170214 15 34 30.43889 83.59 100
20170214 15 34 30.44114 83.59 100
20170214 15 34 30.44114 83.59 100
20170214 15 34 30.44202 83.595 100
20170214 15 34 30.44297 83.59 100
20170214 15 34 30.682 83.58 10
20170214 15 34 30.90234 83.59 10
20170214 15 34 30.90238 83.59 100
20170214 15 34 30.90239 83.59 90
20170214 15 34 31.23501 83.59 100
20170214 15 34 31.23502 83.59 100
20170214 15 34 31.2352 83.59 98
20170214 15 34 31.23523 83.59 2
20170214 15 34 31.23524 83.59 100
20170214 15 34 31.23556 83.59 90
20170214 15 34 31.23615 83.59 100
20170214 15 34 31.23832 83.59 100
20170214 15 34 31.70222 83.59 10
20170214 15 34 32.65348 83.59 10
20170214 15 34 32.90272 83.6 100
20170214 15 34 35.70428 83.6 92
20170214 15 34 35.70429 83.6 12
20170214 15 34 35.70488 83.6 12
20170214 15 34 46.94583 83.59 100
20170214 15 34 49.48193 83.5835 100
20170214 15 34 49.48404 83.5835 200
20170214 15 34 55.6253 83.59 200
20170214 15 34 56.49487 83.6 100
20170214 15 34 56.50375 83.6 100
20170214 15 34 56.50661 83.6 100
20170214 15 34 56.50662 83.6 100
20170214 15 34 56.50662 83.6 100
20170214 15 34 56.50668 83.6 49
20170214 15 34 56.50668 83.6 100
20170214 15 34 56.50669 83.6 100
20170214 15 34 56.50669 83.6 100
20170214 15 34 56.50669 83.6 131
20170214 15 34 56.50699 83.6 46
20170214 15 34 56.50701 83.6 69
20170214 15 34 56.50701 83.6 100
20170214 15 34 56.50702 83.6 100
20170214 15 34 56.50719 83.6 54
20170214 15 34 56.50728 83.6 100
20170214 15 34 58.35882 83.6 200
20170214 15 34 58.35882 83.6 161
20170214 15 34 58.35882 83.6 100
20170214 15 34 58.35883 83.6 100
20170214 15 34 58.35912 83.6 39
20170214 15 34 58.35923 83.6 61
20170214 15 34 58.36097 83.6 100
20170214 15 34 58.58719 83.6 100
20170214 15 34 58.60197 83.6 53
20170214 15 35 0.06692887 83.6 47
20170214 15 35 0.06693321 83.6 200
20170214 15 35 0.0720632 83.6 200
20170214 15 35 0.0720688 83.6 100
20170214 15 35 0.07206912 83.6 100
20170214 15 35 0.07207374 83.6 161
20170214 15 35 0.07238149 83.6 100
20170214 15 35 0.07240737 83.6 53
20170214 15 35 0.07240771 83.6 100
20170214 15 35 0.07436756 83.605 100
20170214 15 35 0.6164786 83.6 100
20170214 15 35 0.61649 83.6 40
20170214 15 35 0.7221567 83.59 100
20170214 15 35 1.84076 83.6 100
20170214 15 35 1.840834 83.6 100
20170214 15 35 1.84137 83.6 100
20170214 15 35 1.841546 83.6 76
20170214 15 35 1.86767 83.605 100
20170214 15 35 2.665968 83.61 200
20170214 15 35 3.095747 83.605 1000
20170214 15 35 3.335519 83.6 200
20170214 15 35 3.335523 83.6 23
20170214 15 35 5.457385 83.6 50
20170214 15 35 5.457809 83.6 50
20170214 15 35 5.457816 83.6 30
20170214 15 35 5.458547 83.6 60
20170214 15 35 5.472343 83.605 100
20170214 15 35 5.478361 83.6 70
20170214 15 35 12.05118 83.605 100
20170214 15 35 14.46302 83.601 35
20170214 15 35 16.1689 83.605 100
20170214 15 35 17.43495 83.6099 12
20170214 15 35 19.19038 83.605 100
20170214 15 35 19.19039 83.61 20
20170214 15 35 19.19039 83.61 1
20170214 15 35 19.1904 83.61 100
20170214 15 35 19.1904 83.61 12
20170214 15 35 19.19049 83.61 88
20170214 15 35 19.19049 83.61 12
20170214 15 35 19.1905 83.61 100
20170214 15 35 22.72074 83.604 11
20170214 15 35 26.89541 83.6 3
20170214 15 35 30.19904 83.6057 68
20170214 15 35 33.43779 83.609 60
20170214 15 35 41.59478 83.6 100
20170214 15 35 42.13934 83.605 100
20170214 15 35 42.41331 83.6 100
20170214 15 35 42.41374 83.6 20
20170214 15 35 42.43884 83.6 77
20170214 15 35 42.43884 83.6 1
20170214 15 35 42.43885 83.6 22
20170214 15 35 42.44066 83.6 23
20170214 15 35 42.44066 83.6 100
20170214 15 35 42.44066 83.6 100
20170214 15 35 42.44067 83.6 80
20170214 15 35 42.44071 83.6 1
20170214 15 35 42.44072 83.6 99
20170214 15 35 42.44076 83.6 80
20170214 15 35 42.44077 83.6 20
20170214 15 35 42.44083 83.6 1
20170214 15 35 44.99099 83.6 24
20170214 15 35 47.18897 83.6 100
20170214 15 35 47.18987 83.59 100
20170214 15 35 47.19226 83.6 100
20170214 15 35 47.19321 83.59 100
20170214 15 35 47.19344 83.6 100
20170214 15 35 47.19688 83.59 100
20170214 15 35 47.19699 83.59 1
20170214 15 35 47.19732 83.6 100
20170214 15 35 47.19812 83.58 200
20170214 15 35 47.19824 83.58 100
20170214 15 35 47.19826 83.58 100
20170214 15 35 47.19869 83.58 99
20170214 15 35 47.19876 83.6 1
20170214 15 35 47.19933 83.6 100
20170214 15 35 47.20052 83.59 100
20170214 15 35 47.20111 83.59 100
20170214 15 35 47.20161 83.59 200
20170214 15 35 47.20172 83.59 99
20170214 15 35 47.21529 83.59 100
20170214 15 35 47.3102 83.59 100
20170214 15 35 47.6538 83.59 100
20170214 15 35 47.68599 83.59 100
20170214 15 35 47.68643 83.59 100
20170214 15 35 47.68644 83.59 100
20170214 15 35 47.68719 83.59 50
20170214 15 35 47.68723 83.59 50
20170214 15 35 47.68747 83.59 50
20170214 15 35 49.20433 83.595 100
20170214 15 35 49.2051 83.6 2100
20170214 15 35 49.20527 83.6 1100
20170214 15 35 49.2068 83.59 100
20170214 15 35 49.20768 83.6 1100
20170214 15 35 49.2081 83.6 1100
20170214 15 35 49.20905 83.6 200
20170214 15 35 49.20916 83.6 100
20170214 15 35 49.20916 83.6 100
20170214 15 35 49.20916 83.6 100
20170214 15 35 49.20917 83.6 200
20170214 15 35 49.20917 83.6 1
20170214 15 35 49.20917 83.6 50
20170214 15 35 49.20918 83.6 100
20170214 15 35 49.20936 83.6 100
20170214 15 35 49.2095 83.6 100
20170214 15 35 49.20951 83.6 100
20170214 15 35 49.20961 83.6 53
20170214 15 35 49.20961 83.6 50
20170214 15 35 49.20962 83.6 100
20170214 15 35 49.20997 83.6 100
20170214 15 35 49.20997 83.6 100
20170214 15 35 49.20997 83.6 100
20170214 15 35 49.20997 83.6 100
20170214 15 35 49.21078 83.6 2100
20170214 15 35 49.21378 83.6 100
20170214 15 35 49.21694 83.6 428
20170214 15 35 49.22025 83.6 70
20170214 15 35 49.22946 83.6 200
20170214 15 35 49.22946 83.6 100
20170214 15 35 49.23011 83.6 28
20170214 15 35 49.23012 83.6 72
20170214 15 35 49.23021 83.6 100
20170214 15 35 49.23025 83.6 148
20170214 15 35 49.23053 83.6 100
20170214 15 35 49.23053 83.6 100
20170214 15 35 49.23229 83.6 100
20170214 15 35 49.23831 83.6 200
20170214 15 35 49.25711 83.6 14
20170214 15 35 49.27431 83.6 200
20170214 15 35 49.28881 83.61 100
20170214 15 35 49.2898 83.61 100
20170214 15 35 49.36086 83.61 200
20170214 15 35 49.37163 83.6 2100
20170214 15 35 49.48834 83.6 26
20170214 15 35 49.5093 83.6 1100
20170214 15 35 49.51329 83.6 200
20170214 15 35 49.52907 83.6 100
20170214 15 35 49.71253 83.6 2200
20170214 15 35 49.71601 83.6 4600
20170214 15 35 49.71753 83.6 1900
20170214 15 35 49.71917 83.6 4600
20170214 15 35 49.72084 83.6 1500
20170214 15 35 49.72241 83.6 4900
20170214 15 35 49.73145 83.61 100
20170214 15 35 49.73146 83.61 100
20170214 15 35 49.732 83.61 100
20170214 15 35 49.73484 83.6 100
20170214 15 35 49.73723 83.6 100
20170214 15 35 49.73786 83.61 98
20170214 15 35 49.78611 83.59 100
20170214 15 35 50.08941 83.6 100
20170214 15 35 50.12174 83.6 100
20170214 15 35 50.12174 83.6 100
20170214 15 35 50.13215 83.6 100
20170214 15 35 50.30621 83.6 100
20170214 15 35 50.35302 83.6 200
20170214 15 35 51.42503 83.6 100
20170214 15 35 54.16971 83.61 100
20170214 15 35 55.41158 83.6 100
20170214 15 35 55.85384 83.601 23
20170214 15 35 56.44829 83.605 100
20170214 15 35 57.41174 83.6 100
20170214 15 35 57.4241 83.605 100
20170214 15 35 58.41188 83.6 100
20170214 15 35 58.41383 83.605 100
20170214 15 36 0.7777844 83.605 100
20170214 15 36 2.385251 83.5999 200
20170214 15 36 2.387126 83.5999 100
20170214 15 36 2.387741 83.5999 100
20170214 15 36 4.034388 83.605 100
20170214 15 36 4.262529 83.61 100
20170214 15 36 4.264516 83.61 100
20170214 15 36 4.265667 83.605 100
20170214 15 36 4.265671 83.61 100
20170214 15 36 4.265675 83.61 11
20170214 15 36 4.26576 83.605 100
20170214 15 36 4.265763 83.61 88
20170214 15 36 4.265767 83.61 100
20170214 15 36 4.265771 83.61 200
20170214 15 36 4.265774 83.61 100
20170214 15 36 4.265781 83.61 100
20170214 15 36 4.265786 83.61 100
20170214 15 36 4.265789 83.61 100
20170214 15 36 4.265794 83.61 200
20170214 15 36 4.265797 83.61 100
20170214 15 36 4.2658 83.61 20
20170214 15 36 4.265804 83.61 100
20170214 15 36 4.265807 83.61 100
20170214 15 36 4.266168 83.61 100
20170214 15 36 4.26618 83.61 100
20170214 15 36 4.26618 83.61 60
20170214 15 36 4.266208 83.61 40
20170214 15 36 4.266216 83.61 100
20170214 15 36 4.266219 83.61 100
20170214 15 36 4.266231 83.61 100
20170214 15 36 4.266318 83.61 100
20170214 15 36 4.266324 83.61 100
20170214 15 36 4.26633 83.61 100
20170214 15 36 4.266582 83.605 100
20170214 15 36 4.266582 83.61 2
20170214 15 36 4.266582 83.61 100
20170214 15 36 4.267693 83.61 100
20170214 15 36 4.275583 83.61 100
20170214 15 36 5.431328 83.61 100
20170214 15 36 5.431348 83.61 100
20170214 15 36 5.431355 83.61 100
20170214 15 36 5.437936 83.61 100
20170214 15 36 5.445565 83.615 100
20170214 15 36 5.44777 83.61 100
20170214 15 36 6.054896 83.61 300
20170214 15 36 8.55492 83.6103 100
20170214 15 36 9.38454 83.615 100
20170214 15 36 10.17793 83.62 1000
20170214 15 36 10.17929 83.62 1100
20170214 15 36 10.17965 83.62 100
20170214 15 36 10.18055 83.62 1100
20170214 15 36 10.18208 83.62 1100
20170214 15 36 10.18348 83.62 1100
20170214 15 36 10.18468 83.62 100
20170214 15 36 10.18512 83.62 1200
20170214 15 36 10.18617 83.62 1200
20170214 15 36 10.18638 83.62 1200
20170214 15 36 10.18751 83.62 100
20170214 15 36 10.18837 83.62 100
20170214 15 36 10.18938 83.62 1200
20170214 15 36 10.19076 83.62 100
20170214 15 36 10.29497 83.62 900
20170214 15 36 10.33279 83.62 100
20170214 15 36 10.7023 83.62 100
20170214 15 36 10.82125 83.62 100
20170214 15 36 11.69471 83.615 100
20170214 15 36 13.94101 83.62 100
20170214 15 36 16.20136 83.62 100
20170214 15 36 16.20161 83.62 100
20170214 15 36 16.20162 83.62 100
20170214 15 36 16.20221 83.62 100
20170214 15 36 16.20254 83.62 100
20170214 15 36 17.3983 83.61 100
20170214 15 36 17.39876 83.62 100
20170214 15 36 17.40011 83.62 100
20170214 15 36 17.48659 83.6167 207
20170214 15 36 18.41752 83.615 100
20170214 15 36 18.41752 83.62 82
20170214 15 36 18.41752 83.62 18
20170214 15 36 18.41753 83.62 89
20170214 15 36 18.41753 83.62 11
20170214 15 36 18.41829 83.62 100
20170214 15 36 18.43923 83.615 100
20170214 15 36 18.97733 83.62 89
20170214 15 36 18.97734 83.62 11
20170214 15 36 20.14634 83.62 100
20170214 15 36 21.21585 83.62 100
20170214 15 36 22.3345 83.62 100
20170214 15 36 23.45261 83.62 89
20170214 15 36 23.45262 83.62 11
20170214 15 36 24.57198 83.62 89
20170214 15 36 24.57198 83.62 11
20170214 15 36 24.89071 83.62 89
20170214 15 36 24.89071 83.62 11
20170214 15 36 24.89074 83.62 39
20170214 15 36 24.89074 83.62 100
20170214 15 36 24.89075 83.62 100
20170214 15 36 24.89075 83.62 100
20170214 15 36 24.89075 83.62 23
20170214 15 36 24.8908 83.62 77
20170214 15 36 24.8908 83.62 23
20170214 15 36 24.89081 83.62 77
20170214 15 36 25.69093 83.63 100
20170214 15 36 26.81151 83.63 100
20170214 15 36 27.42438 83.625 100
20170214 15 36 29.07256 83.62 100
20170214 15 36 29.08944 83.6201 82
20170214 15 36 31.31079 83.62 100
20170214 15 36 31.34026 83.625 100
20170214 15 36 33.55906 83.63 100
20170214 15 36 33.55907 83.63 100
20170214 15 36 33.98651 83.63 10
20170214 15 36 33.98652 83.63 150
20170214 15 36 33.98652 83.63 35
20170214 15 36 33.98652 83.63 100
20170214 15 36 33.98653 83.63 100
20170214 15 36 33.98653 83.63 7
20170214 15 36 33.98654 83.63 100
20170214 15 36 33.98655 83.63 100
20170214 15 36 33.98655 83.63 100
20170214 15 36 33.98684 83.63 100
20170214 15 36 33.98693 83.63 100
20170214 15 36 33.98707 83.63 100
20170214 15 36 33.98744 83.63 100
20170214 15 36 33.98744 83.63 100
20170214 15 36 33.98744 83.63 100
20170214 15 36 33.98744 83.63 200
20170214 15 36 36.90461 83.64 100
20170214 15 36 36.90468 83.64 76
20170214 15 36 36.94192 83.64 100
20170214 15 36 37.52383 83.64 100
20170214 15 36 38.59419 83.64 100
20170214 15 36 38.59428 83.64 8
20170214 15 36 38.59428 83.64 92
20170214 15 36 38.59429 83.64 8
20170214 15 36 38.59429 83.64 92
20170214 15 36 39.71344 83.64 100
20170214 15 36 40.83353 83.64 40
20170214 15 36 40.83353 83.64 60
20170214 15 36 40.91462 83.634 50
20170214 15 36 41.95278 83.64 100
20170214 15 36 43.06984 83.64 40
20170214 15 36 43.06984 83.64 60
20170214 15 36 44.20338 83.64 100
20170214 15 36 46.42817 83.64 100
20170214 15 36 48.7016 83.64 100
20170214 15 36 48.70183 83.64 100
20170214 15 36 48.70203 83.64 40
20170214 15 36 48.70203 83.64 60
20170214 15 36 48.70208 83.64 100
20170214 15 36 48.70238 83.64 40
20170214 15 36 48.70238 83.64 60
20170214 15 36 48.70241 83.64 40
20170214 15 36 48.70241 83.64 100
20170214 15 36 48.70242 83.64 100
20170214 15 36 48.70274 83.64 24
20170214 15 36 48.70274 83.64 76
20170214 15 36 48.70322 83.64 24
20170214 15 36 49.80462 83.65 100
20170214 15 36 49.80463 83.65 100
20170214 15 36 50.95352 83.65 1
20170214 15 36 50.95353 83.65 99
20170214 15 36 50.97608 83.65 19
20170214 15 36 52.02543 83.65 100
20170214 15 36 53.14288 83.65 100
20170214 15 36 54.31191 83.65 100
20170214 15 36 55.38275 83.65 11
20170214 15 36 55.38276 83.65 89
20170214 15 36 56.55028 83.65 11
20170214 15 36 56.55028 83.65 89
20170214 15 36 57.39705 83.6488 37
20170214 15 36 57.6746 83.65 11
20170214 15 36 57.67461 83.65 189
20170214 15 36 58.17827 83.65 1
20170214 15 36 58.17828 83.65 99
20170214 15 36 59.03377 83.65 101
20170214 15 36 59.03377 83.65 200
20170214 15 36 59.03377 83.65 90
20170214 15 36 59.03378 83.65 100
20170214 15 36 59.03403 83.65 11
20170214 15 36 59.03404 83.65 89
20170214 15 36 59.03417 83.65 11
20170214 15 36 59.03449 83.65 150
20170214 15 36 59.03449 83.65 50
20170214 15 36 59.03474 83.65 50
20170214 15 36 59.03506 83.65 100
20170214 15 36 59.03514 83.65 100
20170214 15 36 59.03515 83.65 100
20170214 15 36 59.03521 83.65 200
20170214 15 36 59.03521 83.65 100
20170214 15 36 59.03522 83.65 100
20170214 15 36 59.03523 83.65 100
20170214 15 36 59.03561 83.65 100
20170214 15 36 59.03562 83.65 100
20170214 15 36 59.03566 83.65 100
20170214 15 36 59.03568 83.65 100
20170214 15 36 59.03578 83.655 100
20170214 15 36 59.03622 83.65 200
20170214 15 36 59.04569 83.65 35
20170214 15 36 59.04576 83.65 100
20170214 15 36 59.04945 83.65 100
20170214 15 36 59.05018 83.65 135
20170214 15 36 59.05739 83.655 100
20170214 15 36 59.06972 83.65 100
20170214 15 36 59.07008 83.65 1
20170214 15 36 59.07079 83.65 57
20170214 15 36 59.07663 83.65 100
20170214 15 36 59.07687 83.65 43
20170214 15 36 59.08378 83.65 61
20170214 15 36 59.11453 83.655 100
20170214 15 36 59.16967 83.655 100
20170214 15 37 0.6013198 83.65 100
20170214 15 37 0.7911241 83.6503 100
20170214 15 37 0.7928994 83.6503 100
20170214 15 37 3.268328 83.645 100
20170214 15 37 3.910318 83.65 100
20170214 15 37 4.034897 83.645 100
20170214 15 37 5.079492 83.65 100
20170214 15 37 5.079896 83.65 19
20170214 15 37 5.079899 83.65 81
20170214 15 37 6.0928 83.65 19
20170214 15 37 6.092804 83.65 81
20170214 15 37 9.625273 83.65 100
20170214 15 37 9.625352 83.65 100
20170214 15 37 9.828798 83.655 100
20170214 15 37 9.829251 83.655 100
20170214 15 37 10.43992 83.65 100
20170214 15 37 10.70846 83.655 100
20170214 15 37 21.58277 83.655 100
20170214 15 37 21.5911 83.65 200
20170214 15 37 21.59111 83.65 1
20170214 15 37 21.59112 83.65 1
20170214 15 37 21.59112 83.65 100
20170214 15 37 21.59183 83.65 1
20170214 15 37 21.59371 83.645 100
20170214 15 37 24.69069 83.65 100
20170214 15 37 24.69069 83.65 100
20170214 15 37 24.6907 83.65 200
20170214 15 37 24.6907 83.65 100
20170214 15 37 24.69116 83.65 100
20170214 15 37 24.69311 83.65 22
20170214 15 37 27.25786 83.65 100
20170214 15 37 29.76643 83.66 1
20170214 15 37 29.76644 83.66 9
20170214 15 37 29.76783 83.66 5
20170214 15 37 30.40908 83.65 100
20170214 15 37 30.40909 83.65 100
20170214 15 37 30.40911 83.65 100
20170214 15 37 30.40928 83.65 100
20170214 15 37 30.41358 83.655 100
20170214 15 37 30.42583 83.65 100
20170214 15 37 30.46094 83.65 100
20170214 15 37 30.46095 83.65 100
20170214 15 37 30.46098 83.65 100
20170214 15 37 30.46158 83.65 39
20170214 15 37 32.88889 83.66 100
20170214 15 37 32.88896 83.66 100
20170214 15 37 32.88897 83.66 100
20170214 15 37 36.11244 83.65 100
20170214 15 37 36.11284 83.65 1
20170214 15 37 36.1148 83.65 100
20170214 15 37 36.11735 83.64 1
20170214 15 37 36.11889 83.64 100
20170214 15 37 36.1189 83.64 99
20170214 15 37 36.11902 83.64 100
20170214 15 37 36.25727 83.65 100
20170214 15 37 39.35381 83.65 100
20170214 15 37 39.35399 83.65 61
20170214 15 37 39.35471 83.65 100
20170214 15 37 39.41605 83.65 100
20170214 15 37 42.27092 83.65 100
20170214 15 37 42.27095 83.65 100
20170214 15 37 42.276 83.65 100
20170214 15 37 42.51718 83.64 100
20170214 15 37 44.93821 83.6294 200
20170214 15 37 54.37991 83.65 100
20170214 15 37 54.37991 83.65 10
20170214 15 38 0.4296144 83.65 53
20170214 15 38 0.4300849 83.645 47
20170214 15 38 2.56262 83.645 193
20170214 15 38 2.562745 83.645 193
20170214 15 38 2.562748 83.65 39
20170214 15 38 2.56277 83.645 47
20170214 15 38 2.562857 83.645 47
20170214 15 38 2.563218 83.65 26
20170214 15 38 2.563511 83.645 100
20170214 15 38 2.564006 83.645 100
20170214 15 38 2.564062 83.645 100
20170214 15 38 4.394348 83.65 100
20170214 15 38 4.441615 83.65 100
20170214 15 38 11.15432 83.645 100
20170214 15 38 13.29387 83.64 100
20170214 15 38 14.25455 83.645 1
20170214 15 38 20.529 83.6499 12
20170214 15 38 20.55674 83.645 100
20170214 15 38 24.2172 83.645 100
20170214 15 38 24.23909 83.645 100
20170214 15 38 24.67876 83.64 1
20170214 15 38 24.67876 83.64 80
20170214 15 38 24.67881 83.64 1
20170214 15 38 24.67953 83.64 1
20170214 15 38 24.68138 83.635 100
20170214 15 38 24.71014 83.635 100
20170214 15 38 27.2729 83.635 1900
20170214 15 38 27.29472 83.635 3500
20170214 15 38 27.30692 83.635 18100
20170214 15 38 27.30771 83.635 70
20170214 15 38 27.30973 83.635 100
20170214 15 38 27.33532 83.64 100
20170214 15 38 28.19121 83.635 100
20170214 15 38 28.23365 83.6339 161
20170214 15 38 28.62943 83.635 100
20170214 15 38 28.95768 83.63 13
20170214 15 38 29.80417 83.63 100
20170214 15 38 31.16236 83.6358 17
20170214 15 38 36.05979 83.64 24
20170214 15 38 36.88589 83.64 100
20170214 15 38 38.02562 83.63 100
20170214 15 38 38.02562 83.63 100
20170214 15 38 38.02588 83.635 100
20170214 15 38 38.02589 83.63 100
20170214 15 38 38.02597 83.63 100
20170214 15 38 38.02605 83.63 100
20170214 15 38 38.02626 83.63 100
20170214 15 38 38.02631 83.63 100
20170214 15 38 38.02633 83.63 100
20170214 15 38 38.02804 83.635 100
20170214 15 38 38.02845 83.63 100
20170214 15 38 38.02858 83.63 100
20170214 15 38 38.02872 83.63 100
20170214 15 38 38.03061 83.63 100
20170214 15 38 38.03216 83.635 100
20170214 15 38 38.04693 83.63 100
20170214 15 38 38.68225 83.63 10
20170214 15 38 39.74122 83.63 100
20170214 15 38 46.98179 83.63 88
20170214 15 38 49.08111 83.63 200
20170214 15 38 49.08117 83.63 43
20170214 15 38 49.08326 83.63 100
20170214 15 38 49.08829 83.63 100
20170214 15 38 49.11442 83.63 100
20170214 15 38 49.17931 83.635 100
20170214 15 38 49.61559 83.63 100
20170214 15 38 51.04384 83.635 100
20170214 15 38 52.09391 83.63 100
20170214 15 39 1.053997 83.63 100
20170214 15 39 3.394383 83.64 47
20170214 15 39 3.394391 83.64 53
20170214 15 39 4.029354 83.635 100
20170214 15 39 5.220975 83.64 100
20170214 15 39 6.752741 83.63 100
20170214 15 39 8.456729 83.64 1
20170214 15 39 8.49195 83.63 300
20170214 15 39 8.96528 83.63 100
20170214 15 39 9.108625 83.63 100
20170214 15 39 12.26154 83.63 100
20170214 15 39 13.02352 83.635 100
20170214 15 39 14.74367 83.635 300
20170214 15 39 15.94102 83.63 14
20170214 15 39 15.96852 83.635 100
20170214 15 39 16.19845 83.64 1
20170214 15 39 17.41311 83.64 54
20170214 15 39 17.41313 83.64 46
20170214 15 39 17.41392 83.64 100
20170214 15 39 17.41496 83.64 400
20170214 15 39 17.42322 83.635 200
20170214 15 39 17.42667 83.635 100
