category change duration size
4 0 1.78304 1
4 0 0.80769 2
4 0 3e-05 2
4 0 0.00089 1
4 0 1.30172 1
4 0 1.77097 1
4 0 0.43826 1
4 0 2.21076 1
4 0 0.01305 1
4 0 0.00086 2
4 0 1.99451 1
4 0 1.24346 2.55
4 0 4e-04 2
6 0.01 0.00578 1
2 -0.01 0.07138 1.5
4 0 1e-05 1
4 0 9.999996e-06 0.95
6 0.01 0 0.1
4 0 5e-05 0.9
4 0 1e-05 0.05
4 0 0 0.95
2 -0.01 5e-05 2
6 0.01 0.00011 0.5
4 0 1e-05 0.45
2 -0.01 9e-05 1.5
6 0.01 8.999999e-05 0.05
2 -0.01 7e-05 1
6 0.01 6e-05 0.05
4 0 1e-05 0.7
4 0 0.00056 0.55
6 0.01 0.00036 0.25
3 -0.0081 0.08724 28
6 0.0181 0.01647 0.01
4 0 0 1
3 -0.01 0.00035 1
4 0 1e-05 1
4 0 2e-05 1
4 0 9.999996e-06 1
5 0.01 3e-04 1
4 0 0 1
4 0 0.00024 1
4 0 8.000001e-05 0.25
4 0 0.00016 0.75
4 0 0 0.25
4 0 0.00012 0.75
4 0 8e-05 0.25
4 0 0 0.74
4 0 5e-05 1
4 0 0 1
4 0 0.00079 0.01
4 0 0 0.99
4 0 0.01766 1
4 0 0.00895 1
4 0 2e-04 1
3 -0.005 0.0688 1
5 0.005 0.0499 1
3 -0.005 0.059 1
5 0.005 0.14629 1
4 0 0.00024 1
3 -0.005 0.02431 1
5 0.005 0.00083 0.1
4 0 4e-05 1
4 0 0.00074 0.9
4 0 0.08901 1
4 0 0.01337 1
4 0 4e-05 1
6 0.01 0.13063 0.95
4 0 0.42126 0.05
6 0.01 0 0.95
4 0 6e-05 0.05
4 0 1e-05 0.21
2 -0.01 0.00032 1
6 0.01 0.02561 1
2 -0.01 3.18278 2
4 0 0.45949 1
4 0 2.00814 1
6 0.01 0.036 0.53
4 0 0.00932 3
4 0 0.02752 2
4 0 0.00245 1
4 0 1.83409 0.47
4 0 1e-05 1
4 0 0 2
4 0 9.999996e-06 1
4 0 0.00031 1
2 -0.01 0.00061 1
6 0.01 0.01616 1
4 0 6.999999e-05 1
4 0 0.00056 1
4 0 7e-04 1
4 0 4e-05 1
4 0 4e-05 1
2 -0.01 0.08236 1
6 0.01 0.00415 1
4 0 0.43288 0.01
4 0 1e-04 1
4 0 2e-04 1
4 0 0.00072 1
4 0 0.00036 1
4 0 0.01115 1
2 -0.01 0.00084 1
6 0.01 0.13278 1
5 0.01 1.64133 4
6 0.01 0.00054 4
7 0.0225 0.11619 1
5 0.0075 3.6522 2
2 -0.01 0.00025 1
6 0.01 0.70394 1
4 0 0 1
4 0 0.14432 1
5 0.01 0.01844 1
4 0 6e-05 1
4 0 1.47312 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0.00063 1
3 -0.01 0.00049 2
4 0 9.999996e-06 1
4 0 0.00017 0.5
4 0 1e-04 0.5
2 -0.01 0.00023 2
4 0 9.999996e-06 1
4 0 0.00032 1
4 0 2.000001e-05 0.75
4 0 3e-05 1.25
4 0 0.00055 1
6 0.01 0.00073 0.1
4 0 9.999996e-06 0.9
4 0 0.001 3
4 0 0.00747 1
4 0 0 0.9
5 0.01 0.10249 1
2 -0.02 0.44462 1
4 0 1e-05 1
4 0 3e-04 1
4 0 3e-05 1
4 0 0.00064 1
3 -0.01 0.00052 0.25
4 0 2e-05 0.5
4 0 1e-05 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1.25
5 0.01 0.0012 1
3 -0.01 0.02157 1
7 0.04 2.62849 1
4 0 0 1
2 -0.015 0.00037 1
4 0 3e-05 1
5 0.005 0.54316 1
3 -0.01 0.01034 1
4 0 0.11255 1
4 0 0.60018 1
4 0 0.00025 1
2 -0.01 0.00639 1
4 0 9.999996e-06 2
4 0 0.00017 2
4 0 0.001 1
4 0 0.00041 0.29
4 0 2e-05 0.29
4 0 8e-05 1
4 0 0.01757 1
6 0.01 1.23191 1
2 -0.015 0.00037 1
5 0.005 8e-04 1
4 0 0.02967 1
3 -0.005 0.00069 1
5 0.005 0.12081 1
4 0 0.13028 2
3 -0.01 0.93088 1
4 0 9.999996e-06 1
2 -0.01 0.00205 1
4 0 0.00057 1
4 0 0.00245 1
6 0.01 0.68913 1
4 0 0.7993 1
4 0 0.00038 1
2 -0.015 0.00493 1
7 0.055 0.18291 1
7 0.05 1.97229 0.55
1 -0.03 1.43586 1
7 0.02 0.17491 10
4 0 0.20317 7
1 -0.04 1.7687 1
4 0 5e-05 1
2 -0.01 0.0014 1
4 0 0 1
3 -0.01 0.32951 1
4 0 0.50994 1
4 0 0 0.42
6 0.015 2.7968 0.13
7 0.055 7.410995 0.02
4 0 5.999995e-06 0.11
3 -0.0071 3.368738 3.02
4 0 0.23625 0.01
6 0.0171 0.820304 1.5
6 0.015 12.23572 2
2 -0.01 1.08607 1
3 -0.0018 1.81519 1
2 -0.0132 0.86941 1
4 0 7e-05 1
3 -0.01 0.00251 1
3 -0.004 0.21364 6
5 4e-04 0.76702 1
7 0.0336 0.91287 1
4 0 4e-05 1
5 0.01 0.00049 1
4 0 3.1028 0.06
4 0 6.59074 1
3 -0.01 0.0505 1
4 0 0.00052 1
2 -0.01 0.00022 1
4 0 0.00236 1
6 0.01 0.00256 1
1 -0.02 0.01952 1
4 0 0.00019 1
3 -0.01 0.01413 0.25
4 0 0.00017 0.75
4 0 2e-05 1
4 0 7e-05 1
5 0.01 1.32032 2
7 0.03 5.01631 1
4 0 1.09924 1
3 -0.01 0.00131 1
4 0 2e-05 1
2 -0.01 0.00096 1
4 0 4e-05 1
4 0 0.00035 1
4 0 0.00882 1
6 0.02 0.11116 1
6 0.02 5.0761 2
4 0 9.999996e-06 1
4 0 0 2
4 0 1e-05 3
4 0 0.00013 0.43
4 0 0.00032 1
4 0 2e-05 1
2 -0.02 8e-05 1
4 0 0.00202 1
6 0.01 1e-04 1
4 0 0.00388 1
3 -0.005 4.17728 1
6 0.015 9.999996e-06 1
4 0 0 1
2 -0.015 0.00145 1
3 -0.005 4.07242 1
6 0.01 1.10501 1
4 0 1e-05 1
4 0 0 1
5 0.01 0.01781 0.91
4 0 2.180854 0.01
7 0.02 0.0001307 1
2 -0.01 0.0003033 1
2 -0.01 0.0065122 1.87
4 0 0.2877822 1
4 0 0.000167 1
4 0 5.000002e-06 1
4 0 0.000776 1
4 0 0.000318 1
4 0 1.041706 1
4 0 0.814959 1
4 0 5.000002e-06 1
3 -0.01 8.7e-05 1
4 0 4.000001e-06 1
4 0 3.000001e-06 1
4 0 0.001039 0.5
4 0 8.100001e-05 0.5
2 -0.01 0.000351 1
4 0 4.000001e-06 1
4 0 5.000002e-06 1
4 0 3.000001e-06 1
4 0 2.6e-05 1
3 -0.01 0.000153 0.44
4 0 1e-05 0.44
4 0 0.000453 0.12
4 0 0.000113 0.44
4 0 6.999995e-06 0.56
4 0 2.5e-05 1.44
4 0 7.000002e-06 0.56
5 0.01 0.000124 2
3 -0.01 0.00019 0.44
4 0 2.7e-05 0.56
5 0.005 4.043644 1
6 0.015 0.133851 1
4 0 7.6e-05 1
4 0 0.002619 2
4 0 4.25234 0.72
4 0 9e-05 0.28
2 -0.02 0.0023 1
6 0.02 1.74373 2
4 0 0 1
4 0 0.00037 1
2 -0.01 0.00034 1
3 -0.007 2.65721 7.09
7 0.027 0.13859 1
4 0 0.00524 1
1 -0.0299 1.15309 0.04
7 0.0499 0.73031 0.13
2 -0.015 8.11495 1
1 -0.025 2.46307 1
4 0 0.00032 0.89
4 0 0.00049 1
4 0 0.00019 2
4 0 1e-05 2
4 0 0 1
4 0 7e-05 2
6 0.02 0.00037 1
2 -0.02 7e-05 1
4 0 1e-05 0.11
3 -0.01 0.00055 1
4 0 0 1
4 0 0.00028 1
4 0 0.00063 1
2 -0.01 7e-05 2
4 0 0 1
4 0 0 1
2 -0.01 0.00051 1
4 0 0 2
4 0 0.00013 0.89
4 0 5e-05 0.11
2 -0.02 0.00107 1
6 0.01 0.00068 1
4 0 1e-05 0.61
2 -0.01 0.00326 1
4 0 5e-05 0.06
2 -0.02 0.10456 1
2 -0.01 0.00019 1
7 0.025 0.02087 8
5 0.005 22.32042 1
4 0 6e-05 0.44
4 0 1e-05 0.5
4 0 9.999996e-06 1
4 0 1e-05 0.06
2 -0.01 5.88999 1
4 0 0.00066 0.24
7 0.025 16.18815 1
6 0.015 0 1
4 0 8.999999e-05 1
4 0 0 0.01
4 0 7e-05 0.31
6 0.01 0.00086 0.98
1 -0.025 9e-05 1
6 0.01 0.00187 1
6 0.015 1.34551 0.02
4 0 1e-05 1
4 0 0 2
4 0 0 0.98
4 0 4e-05 0.02
4 0 9.999996e-06 0.03
4 0 0 0.02
4 0 1e-05 1.02
4 0 9.999996e-06 0.02
4 0 1e-05 1
4 0 5e-05 1
4 0 9.999996e-06 0.91
2 -0.01 0.00282 2
6 0.01 1.53425 1
4 0 4.44599 0.9
5 0.01 0 0.1
4 0 1e-05 0.9
6 0.01 9.999996e-06 0.1
2 -0.01 0.00064 0.1
6 0.01 0.69176 0.18
2 -0.01 2.92561 1.12
4 0 9.999996e-06 0.88
4 0 7e-05 0.12
4 0 0 0.88
4 0 4e-05 0.12
4 0 0.00062 1
6 0.01 4.19586 0.72
5 0.01 0 0.28
3 -0.01 0.00038 0.01
2 -0.01 4.47707 2
4 0 0.00131 1
4 0 8.000001e-05 1
6 0.01 6.19547 1
4 0 3.38856 1
4 0 0.62056 1
4 0 0.94529 1
2 -0.01 0.00088 1
4 0 0 0.79
4 0 1e-05 1
6 0.01 5e-05 1
2 -0.02 0.00097 1
4 0 0 1
4 0 0.00041 1
4 0 0.00017 1
4 0 0.00061 1
7 0.025 4.23396 3
2 -0.015 4.9274 1
4 0 5e-05 1
4 0 5e-05 1
4 0 1e-05 1
4 0 0.00021 1
4 0 1.26654 0.04
4 0 0.48933 0.21
6 0.02 1.29527 1
4 0 0.037 0.02
6 0.01 0.95504 1
6 0.01 2.04794 1
4 0 0.9703915 1
5 0.0028 2.266504 0.25
3 -0.0028 3.434969 1
4 0 0.219389 0.01
4 0 4.000001e-06 0.99
4 0 5.7e-05 0.01
4 0 0.020506 1
4 0 5.937109 1
4 0 0.00018 1
4 0 9e-05 1
4 0 0 1
2 -0.01 1.84477 1
4 0 6.999999e-05 1
4 0 1e-05 1
4 0 0.00036 1
4 0 2e-05 1
2 -0.01 0.00013 1
4 0 6e-05 0.16
4 0 0.00081 0.84
4 0 0.00031 1
4 0 0 2
4 0 1.12258 1
4 0 9.999996e-06 1
4 0 0.00017 1
3 -0.01 0.00021 3
4 0 0 2
2 -0.01 0.00039 0.75
4 0 5e-05 0.25
3 -0.01 0.00032 0.5
4 0 1e-05 0.5
2 -0.01 1e-04 1
7 0.03 8e-05 0.05
4 0 0 0.95
1 -0.025 1.17391 9
7 0.025 2.17678 1
4 0 1.03334 1
3 -0.005 4.08889 1
5 0.005 0.15186 0.1
4 0 4.70311 0.9
5 0.01 0.00037 1
6 0.01 0.00858 2
4 0 0 1
2 -0.01 0.00094 1
6 0.01 0.00824 1
4 0 0.29517 3
4 0 0.7052 0.45
2 -0.01 8e-05 1
4 0 11.17625 0.01
6 0.0101 1.66482 2
5 0.0099 6.5147 1
4 0 0 1
5 0.01 5e-04 0.03
6 0.01 3.18217 1
6 0.01 1e-05 1
2 -0.015 0.0019 3
7 0.0457 5.91835 0.25
3 -0.0057 15.65851 1
6 0.0149 4.65736 0.62
3 -0.0099 12.86075 1
3 -0.0028 0.27615 0.29
5 0.0028 1.78635 1
4 0 0.60292 1
4 0 2.10844 2
4 0 9.999996e-06 1
2 -0.01 0.00067 1
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0.00097 1
2 -0.01 0.0014 1
4 0 9.999996e-06 1
4 0 0.00034 2
2 -0.02 0.1136 1
4 0 0.00323 1
6 0.01 1.96591 1
4 0 9.999996e-06 1
5 0.01 0.68665 1
7 0.033 4.06277 0.15
2 -0.013 8e-05 1
4 0 0.00042 3
4 0 0.00056 1
4 0 0.11069 1
5 0.005 0.07052 3
3 -0.005 3.19429 1
2 -0.01 0.08702 1
4 0 0 1
4 0 0.00073 1
4 0 0 1
2 -0.01 0.00027 1
4 0 0.00025 0.34
4 0 3e-05 0.66
6 0.01 0.12317 2
2 -0.02 1.75652 1
4 0 0.0064 1
4 0 0.00058 1
4 0 0.00599 1
4 0 0.00501 1
4 0 0.00565 1
4 0 0.21431 1
4 0 0.80759 1
4 0 0.00012 1
4 0 1e-05 1
4 0 0.00081 1
1 -0.02 0.02361 1
4 0 0.00292 1
4 0 0.00452 1
3 -0.01 0.00129 1
6 0.02 0.0654 1
2 -0.01 0.00886 1
4 0 0.08696 1
4 0 0.03535 1
4 0 0.00194 1
6 0.01 0.01035 1
4 0 0.00036 1
2 -0.02 0.01825 1
6 0.02 0.05134 1
4 0 0.0876 1
3 -0.0075 0.0066 1
3 -0.0025 0.05132 1
7 0.03 0.01467 1
3 -0.01 9e-05 1
4 0 0.00613 1
4 0 0.00724 1
4 0 0.00839 1
5 0.01 0.00651 1
3 -0.01 0.08595 1
4 0 0.0496 1
5 0.01 1.99593 0.22
6 0.01 0.0018 1
2 -0.01 0.00054 1
4 0 7e-05 1
4 0 0.02086 1
4 0 0.00335 1
4 0 0.06384 1
4 0 0.1301 1
4 0 1.48893 1
4 0 0.00387 1
7 0.03 0.01634 1
4 0 9e-04 1
1 -0.03 0.0017 1
4 0 0.02075 1
6 0.015 0.00474 1
2 -0.015 0.22105 1
4 0 0.10686 0.05
4 0 0.69763 1
7 0.028 2.4105 0.08
1 -0.028 3.01175 1
4 0 1.071189 1
6 0.01 0.058554 1
4 0 3.887265 1
6 0.02 0.744953 1
6 0.01 0.000754 1
1 -0.03 0.002244 1
7 0.0299 2.14517 0.31
3 -0.0087 1.016987 0.13
2 -0.0112 1.611194 1
1 -0.1521 3.45319 21
7 0.1521 8.999999e-05 2
4 0 0.00012 1
4 0 0.00029 1
6 0.02 1.13236 0.1
4 0 0.00185 0.1
1 -0.03 3.8634 1
6 0.0108 2.11932 3
2 -0.0108 0.43686 1
4 0 0.09165 0.1
4 0 0.00031 0.2
4 0 3.24417 0.7
4 0 1e-05 0.54
6 0.01 0.0067 1
6 0.02 0.02167 1
2 -0.02 0.72331 1
4 0 1e-05 0.24
4 0 1.05088 0.24
4 0 6.999999e-05 1
6 0.02 2.17014 1
4 0 2e-05 0.66
4 0 7e-05 0.01
4 0 0.40997 0.13
4 0 0 0.87
4 0 6e-05 0.13
6 0.02 7e-05 1
4 0 0 1
6 0.01 0.00044 0.99
4 0 0 0.33
1 -0.04 0.00183 1
6 0.01 2.75736 1
6 0.02 0.90705 2
4 0 0 1
4 0 6e-04 1
3 -0.01 0.00129 1
2 -0.01 0.0011 1
6 0.01 0.00254 1
4 0 1.10872 1
5 0.01 0.00133 0.12
4 0 1.24925 0.88
3 -8e-04 1.8146 1
5 0.0028 0.32645 0.06
3 -0.002 1.34392 0.47
6 0.01 1.60235 0.5
4 0 0 0.5
4 0 0.00021 1.01
2 -0.01 0.00278 0.53
6 0.01 7.11836 1
4 0 0.00276 1
4 0 5.45144 0.15
6 0.02 6.15681 1
4 0 9.999996e-06 1
6 0.01 0.00036 0.1
2 -0.01 0.00171 0.85
4 0 0.03561 1
4 0 0.0098 2
4 0 0 1
4 0 1e-05 2
2 -0.01 0.56934 1
7 0.03 0.02052 1
4 0 0.00137 1
2 -0.02 0.02687 1
2 -0.01 0.5379822 1
4 0 0.00444784 1
4 0 0.0024753 1
4 0 0.01796354 1
4 0 0.02716352 1
4 0 0.0022818 1
7 0.02 0.00696957 1
2 -0.01 0.00021782 2.5
4 0 0.00184082 1
4 0 0.1962543 1
5 0.0072 1.321297 4
3 -0.0071 0.687648 0.25
5 0.0091 1.616924 2.5
3 -0.0092 2.248773 1
4 0 0.029365 1
4 0 1.826456 0.13
4 0 0.195127 1
4 0 0.000118 1
4 0 4.999994e-06 1
4 0 6.000002e-06 1
4 0 3.000001e-06 1
4 0 4.000001e-06 1
4 0 0.000317 1
4 0 3.3e-05 0.39
4 0 0.000539 1
2 -0.01 6.7e-05 1
4 0 4.000001e-06 0.32
4 0 7e-05 0.68
4 0 5.000002e-06 1
4 0 4.999994e-06 1
4 0 3.000001e-06 1
4 0 3.000001e-06 2
4 0 3.000001e-06 1
4 0 0.000279 0.5
4 0 1.5e-05 0.5
4 0 4.000001e-06 1
3 -0.01 9.5e-05 0.25
4 0 1.6e-05 0.05
4 0 0.000184 0.05
4 0 1.500001e-05 0.95
4 0 5.3e-05 0.75
4 0 8.000003e-06 0.25
5 0.01 0.000296 0.01
4 0 0 0.87
4 0 3.7e-05 0.12
2 -0.02 0.001561 0.75
4 0 0.000198 1.25
6 0.02 0.002234 1
4 0 0.0077 0.25
2 -0.015 0.002061 1
2 -0.015 0.007842 1
4 0 0.426835 1
6 0.015 0.006512 1
2 -0.015 0.017229 1
4 0 5.000002e-06 1
4 0 7.000002e-06 1
4 0 4.999994e-06 1
4 0 1.2e-05 1.24
4 0 9.7e-05 0.76
4 0 0.000739 1
1 -0.03 0.017665 1
4 0 0.002411 1
4 0 0.001968 1
4 0 0.007902 1
4 0 0.846733 1
7 0.0335 1.51744 2
1 -0.0335 0.60457 1
4 0 1.15472 1
7 0.03 3.3217 3
4 0 0.00364 4
1 -0.02 0.38376 1
4 0 0.04325 1
4 0 7.13465 1
4 0 0.00303 1
4 0 3.80331 1
6 0.0144 0.87088 0.02
6 0.0156 14.18715 1
4 0 0 1
3 -0.01 0.00018 1
5 0.01 0.00017 1
4 0 2e-05 1
4 0 1e-05 1
6 0.01 0.02362 1
4 0 3.24543 0.14
4 0 0 1
4 0 0 1
4 0 1e-05 1
5 0.005 0.28508 2
3 -0.005 0.00279 1
5 0.01 3.23777 1
4 0 0.00096 1
6 0.01 0.12119 0.15
4 0 0 0.85
4 0 0.73504 1.15
4 0 9.999996e-06 0.02
4 0 0 0.83
4 0 6e-05 0.17
6 0.01 1.21794 0.87
4 0 9.999996e-06 0.5
4 0 3e-05 0.63
4 0 1e-04 1
5 0.01 0.00029 0.42
4 0 2e-05 0.58
4 0 1e-05 0.42
3 -0.01 1.10917 1
4 0 0.0038 1
6 0.02 1.28997 0.5
2 -0.01 7.050705 1
4 0 5.399997e-06 1
4 0 2.799999e-06 1
4 0 0.0003837 1
3 -0.01 0.0057668 1
4 0 0.0022298 1
6 0.02 4.005485 1
3 -0.0072 0.85043 0.24
5 0.0072 5.639572 0.35
4 0 1e-05 1.3
4 0 3e-05 1.14
4 0 1e-05 0.72
4 0 0 0.79
4 0 9.999996e-06 0.5
4 0 0 1
4 0 0 0.71
4 0 1e-05 0.1
4 0 0 0.29
4 0 9.999996e-06 0.25
4 0 0 2.59
6 0.01 0.00011 1
4 0 0.05621 1
7 0.03 1.41939 1
4 0 3e-05 1
1 -0.03 0.00197 1
6 0.02 0.00407 1
4 0 0.57496 1
4 0 9e-05 1
4 0 0.00034 1
4 0 8.000001e-05 1
2 -0.01 0.00066 0.7
4 0 7e-04 0.3
4 0 0.00065 1
4 0 0.00572 1
3 -0.01 0.24091 1
4 0 0.00969 1
5 0.01 0.37428 1
3 -0.01 0.01524 1
4 0 1.09174 1
5 0.0082 0.00487 1
5 0.0068 0.00018 39
4 0 0.00063 10
3 -0.005 0.92888 1
4 0 0.3546 1
4 0 9.999996e-06 1
4 0 0.00026 1
3 -0.01 0.00032 1
4 0 2.000001e-05 1
4 0 0.00037 2
4 0 1e-05 2
2 -0.01 0.00012 1
6 0.01 0.00022 1
4 0 0.00059 1
1 -0.02 0.00299 1
4 0 0.34176 1
7 0.03 0.86211 1
2 -0.02 0.00269 1
4 0 0.16017 1
4 0 0.5387 1
4 0 0.00289 1
6 0.01 0.00068 1
2 -0.0125 0.89894 1
3 -0.0075 0.69897 1
4 0 11.21394 1
4 0 0.0036 1
7 0.03 0.01488 1
4 0 0 1
4 0 0.00035 1
4 0 2e-05 1
4 0 0 1
4 0 9.999996e-06 1
1 -0.03 0.00234 1
7 0.02 2.6806 0.2
7 0.0299 1.37172 0.38
3 -0.0049 2.8358 1
2 -0.015 4.08657 1
7 0.02 0.88219 1
4 0 4.61723 0.8
4 0 0.0036 0.2
6 0.02 4.29743 0.24
2 -0.02 1.67807 1
5 0.01 1.41081 1
3 -0.01 0.01981 1
4 0 0.0024 0.05
4 0 0.00033 0.95
5 0.0078 0.00082 1
3 -0.0078 0.0051 1
4 0 0 1
4 0 0 1
4 0 0.00013 1
4 0 0.00066 1
2 -0.01 0.00138 1
4 0 5e-05 1
4 0 0.00011 1
6 0.0178 0.00012 0.05
4 0 0.00064 0.95
2 -0.0178 0.00013 1
6 0.0178 0.00486 1
4 0 0.00067 1
4 0 0.00054 1
4 0 0.00065 1
4 0 0.00055 1
4 0 0.00053 1
1 -0.0278 0.00373 1
4 0 0 2
4 0 0.00097 1
7 0.02 0.00123 1
4 0 0 2
1 -0.03 0.00127 0.5
7 0.03 9e-04 3
1 -0.02 2.000001e-05 0.8
7 0.02 0.0037 1
4 0 0.00046 2
4 0 0.00124 0.5
4 0 2.43848 0.8
4 0 0 2
4 0 0 0.2
4 0 9.999996e-06 1
4 0 0.00084 1
2 -0.01 0.00268 1
5 0.005 0.00859 1
5 0.005 0.99894 1
4 0 1.638069 1
5 0.01 0.0690669 1
6 0.01 2.500582 1
5 0.01 1.069848 0.5
4 0 0.000407 1
4 0 3.999994e-06 0.62
3 -0.0011 7.4e-05 1
5 0.0061 0.00384 3
3 -0.005 0.066169 1
4 0 0.011232 1
3 -0.01 2.012809 1
6 0.02 0.291633 1
2 -0.02 4.960706 1
5 0.0086 0.57522 16
3 -0.0086 1.62311 1
4 0 1e-05 1
4 0 9.999996e-06 0.01
4 0 0.00014 1
4 0 1e-04 1
2 -0.01 0.00145 1
4 0 6.999999e-05 1
4 0 2e-05 1
4 0 0 1
4 0 0.00033 1
4 0 0.00056 1
4 0 8e-05 1
3 -0.01 0.00119 2
5 0.01 0.00162 1
4 0 0.00103 1
3 -0.01 4e-04 1
4 0 0.00327 1
5 0.01 0.10191 2
4 0 0.00014 1
4 0 2.0678 1
3 -0.01 3.0834 1
4 0 0.00055 1
4 0 0.76173 2
4 0 0.02905 2
4 0 0.00552 2
4 0 0.33547 3
4 0 0.01917 0.01
2 -0.01 0.00794 1
6 0.01 0.38206 1
4 0 9e-05 0.99
2 -0.01 3.97824 1
4 0 6.00078 2
6 0.01 2.25821 0.18
2 -0.01 0.00638 1
4 0 0.00072 0.01
4 0 0.00018 0.99
4 0 9.999996e-06 1
4 0 0 0.01
4 0 5e-05 1
4 0 0.00072 1
4 0 0.0018 1
2 -0.01 0.00069 1
6 0.01 0.04004 1
4 0 0.0099 2
2 -0.01 1.95055 1
4 0 0.00218 1
4 0 0.23426 1
4 0 3.01239 1
6 0.01 0.8638 1
4 0 2.15747 1
4 0 0.36991 1
4 0 0.00126 1
2 -0.01 0.00348 1
4 0 9.999996e-06 1
4 0 0.00027 1
4 0 8.999999e-05 0.61
4 0 1e-05 1
4 0 0.00038 1
4 0 2e-04 0.02
3 -0.01 0.07417 1
4 0 0.19936 1
4 0 0.0074 1
6 0.02 1.59177 1
2 -0.01 0.00097 1
3 -0.01 0.00034 1
4 0 6e-04 1
5 0.01 2.72899 1
3 -0.01 0.01646 1
5 0.0099 0.28886 2.12
5 1e-04 0.00024 0.1
4 0 0.59113 0.9
4 0 0.00034 1
4 0 9.999996e-06 1
4 0 1e-05 0.99
3 -0.01 0.00038 1
6 0.02 5e-05 1
2 -0.01 0.00035 1
3 -0.01 7e-05 1
4 0 0.00022 1
5 0.01 0.0015 0.1
4 0 1e-05 1
7 0.02 1.02872 1
4 0 0.00026 1
2 -0.015 0.00056 1
3 -0.005 0.00048 1
4 0 0.00088 1
6 0.01 0.59381 1
4 0 0.01914 1
2 -0.01 9.999996e-06 0.09
4 0 0.00013 0.15
4 0 0.00051 1.91
4 0 1e-05 1
4 0 0.00026 1
4 0 0.00019 1
3 -0.01 1e-05 1
4 0 0 1
4 0 2e-05 1
4 0 0.00029 1
5 0.01 1.414 1
6 0.01 2.68194 1
2 -0.01 0.00044 1
6 0.01 0.00052 1
2 -0.01 4e-04 1
6 0.01 0.83486 1
4 0 0.00044 1
2 -0.01 0.00012 1
6 0.01 0.00022 1.73
4 0 0.14749 1
4 0 2.76829 1
2 -0.01 0.09036 1
6 0.01 3.35141 1
2 -0.01 0.00032 1
6 0.0172 1.858738 0.6
3 -0.0072 0.300148 1
4 0 0.475845 1
6 0.01 0.457547 1
4 0 0.000474 0.4
4 0 5.2e-05 2
4 0 0.002301 0.4
2 -0.01 0.001894 1
5 0.005 0.001698 1
5 0.005 0.13741 0.2
4 0 4.799999e-05 2
2 -0.01 1.123224 1
4 0 3.5e-05 1
4 0 4.000001e-06 1
4 0 6.3e-05 1
2 -0.01 0.001457 1
4 0 4.4e-05 1
4 0 2e-04 1
4 0 4.000001e-06 1
6 0.01 0.003443 0.14
2 -0.02 0.005064 2
4 0 0.006391 1
5 0.01 0.105755 1
3 -0.01 0.179261 1
4 0 1.522177 1
4 0 2.861954 0.1
4 0 3.719469 0.25
6 0.0126 6.89315 3.5
2 -0.0126 0.49846 1
4 0 0.00036 1
4 0 0.00664 1
4 0 0.0025 0.75
4 0 0 1
4 0 1e-05 0.1
4 0 2e-05 0.9
4 0 0 1
2 -0.01 1.19074 2
6 0.01 0.32807 1
3 -0.005 2.00276 1
5 0.005 0.00203 4
2 -0.01 0.00013 1
4 0 0.00503 1
6 0.01 0.00751 1
2 -0.01 0.00478 1
6 0.0112 0.03357 4.28
3 -0.0012 0.3532 10
2 -0.01 0.01934 1
6 0.01 0.31335 1
2 -0.01 0.03376 1
4 0 2.17534 1
4 0 2.37569 1
4 0 3.64058 1
4 0 0.47906 1
4 0 0.92089 0.07
4 0 1.86984 2
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 3e-05 1
4 0 8e-05 1
4 0 8.000001e-05 0.93
2 -0.01 0.00045 2
6 0.01 1e-04 1
2 -0.01 0.00026 1
3 -0.01 0.03326 1
4 0 0.0533 1
5 0.01 2.25034 1
6 0.01 0 1
4 0 8e-05 1
2 -0.01 5e-05 1
4 0 0.10409 1
6 0.01 1.63607 1
2 -0.01 0.42651 1
4 0 0 1
3 -0.01 0.00226 2
4 0 0 1
4 0 0 2
5 0.01 0.00061 1
3 -0.01 0.00724 1
4 0 0.19115 1
4 0 0.00955 1
5 0.01 0.28453 1
3 -0.01 0.28635 0.5
4 0 1e-05 0.5
4 0 1e-04 1
4 0 0 1
4 0 0 1
4 0 5e-05 1
4 0 0.00036 1
2 -0.01 0.00127 1
2 -0.01 0.2562 2
7 0.02 1.7724 1
4 0 0.00077 3
2 -0.01 0.00253 3
4 0 5.23685 1
4 0 7.62355 0.03
4 0 0.62099 1
2 -0.01 0.00039 1
4 0 1e-05 1
3 -0.01 1.59957 0.65
2 -0.02 6e-05 1
2 -0.01 0.01252 1
4 0 0.00484 1
4 0 0.10828 0.55
2 -0.01 0.004 0.97
6 0.01 1.16055 1
6 0.01 21.88525 1
2 -0.01 0.002 1
4 0 1e-05 1
4 0 0 2
2 -0.01 0.00242 0.89
4 0 1e-05 0.11
3 -0.01 0.00044 1
5 0.01 11.36691 1
4 0 0.00021 1
6 0.01 1e-04 0.89
2 -0.02 6.24516 1
4 0 1.89196 1
4 0 0 1
2 -0.01 0.00046 2
4 0 0 2
4 0 0 1
4 0 0.00016 1
2 -0.01 4.12537 1
7 0.03 0.31974 1
1 -0.03 0.00203 1
6 0.01 1.11602 1
4 0 6.88154 1
